account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_仓鼠行动,421114336445519,,-1,你好，我这边是【仓鼠行动品牌的，这是我们目前热销主推品，投流千川佣金5% ，您可以看下这几个品有想带的吗,421114336445519
