account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_翠微,421114336446460,,-1,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?id=3636886489683628121&origin_type=604,421114336446460
