account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_雀巢食品旗舰店,421114336454227,辛苦发链接和产品介绍，后续会尽快回复,421114336454239,最近主推货盘可以看下哦,421114336454227
