account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_奔山饮品,421114336445169,宝子，你们有个护家清的品么,421114336445178,烤肠和酱油是张生生品牌的，油污净是超全的，您可以考虑一下看看，合适的话给您推相关商务,421114336445169
