account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_新疆沙地酒庄,421114336460923,,-1,这款是咱家短视频主推的机制，最近发布是有投流支持的，您这边有空可以看看哈,421114336460923
