account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_食尖津品,421114336457553,宝子，这个品我们团队对接了，昨天收到样品了,421114336457587,不含一点防腐剂，前期目标ROI1.6来跑，千川+随心推来跑,421114336457553
