account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_嗨山姆先森,421114336448465,辛苦发链接和产品介绍，后续会尽快回复,421114336448471,爆款面包榜一，配料干净，单链接转化230w单，5佣+投流，合作吗,421114336448465
