account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_商家_Sɪʟᴇɴᴛ,421114336456768,宝子，得稍晚两天给你回复哈。家里有点事情。这两天不在拍,421114336456771,没事的宝子,421114336456768
