account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_林小燃食品,421114336451549,辛苦发链接和产品介绍，后续会尽快回复,421114336451578,哈喽宝宝 需要帮您安排嘛,421114336451549
