account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_康师傅喝开水,421114336450166,您好，速食这块我们现在在广州学习。租房子没有厨具，等下个月我们我们回去，再联系您,421114336450169,好的宝,421114336450166
