account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_永璞咖啡_Joyyy,421114336462721,宝子，抖音号，我们目前定位个护家清了,421114336462721,目前我这边只负责抖音渠道诶,421114336462724
