account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_龙凤_就爱听,421114336451957,抖音我们账号，主打个护家清了,421114336451969,【 龙凤】速食生鲜，主营水饺汤圆，老品牌好口碑，应季产品高转化，自然流20%，投流5%  支持投流RIO起步2，不限量投放,421114336451957
