account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_趣麦坊,421114336455093,这个是我们的问题，实在抱歉。我们的账号签给了mcn机构，月初到这来培训的，刚开始没规划好，就想接些大品牌多拍。这些天机构让我们主打个护家清。,421114336455102,后续如果准备带食品类可以再联系我哟,421114336455093
