account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_牛肉丸,421114336453392,,-1,"#无核杏干
[哇] 肉厚软糯，休闲零食[强]
[红包]5％佣投流，高转化[鼓掌]
[發]特惠9.9一袋，高性价比[庆祝]
[礼物]还没上车的宝子抓紧了[烟花]",421114336453392
