account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_北戴河罐头,421114336445063,辛苦发链接和产品介绍，后续会尽快回复,421114336445077,这个是爆款哈，您看下能带的话发信息和地址，安排寄样哈~,421114336445063
