account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_麦卢卡蜂蜜,421114336452155,辛苦发链接和产品介绍，后续会尽快回复,421114336452166,给咱们安排寄样试品吧，出单很不错哦,421114336452155
