account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_茂松罗汉松德化茶具,421114336452387,,-1,明星宋茜同款，这款是我们公司的爆款产品，售后率低，普通达人L1-L2的达人去带，一场下来也能卖5-15单，总金额1500-6000。,421114336452387
