account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_靖江猪肉脯,421114336449895,宝子，达人反馈了，零食我们最近带的不好，等我们有一段时间，我在过来找您哈,421114336449898,[玫瑰],421114336449895
