account,last_id,self_last_msg,self_last_id,friend_last_msg,friend_last_id
z_减然健康_A彤彤,421114336449282,"视频号：
sphN4QtoHhRGfom 
是橙子一家
sph7W82Q94ja7Pt
是橙子一家啊",421114336449285,"视频号金银花苹果汁
https://store.media_op.qq.com/shop/a/AnyBMY6nDwzSJJt",421114336449282
